safe_stem,original_stem,n_classes,model_id,source,accuracy,f1_macro,balanced_accuracy,roc_auc_ovr_macro,error,config_path,weight_path,metrics_path
HRAST,HRAST,3,feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.409,0.19351786136740004,0.3333333333333333,0.5485660290840709,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\HRAST\feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
HRAST,HRAST,3,feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.409,0.19351786136740004,0.3333333333333333,0.47195548233980816,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\HRAST\feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.893,0.8929819139434565,0.8929775719102877,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.896,0.895989598959896,0.8960235840943365,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.931,0.9309999309999311,0.9310017240068961,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,ml_2_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.499,0.33288859239492996,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\ml_2_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML3_DecisionTreeClassifier.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML3_DecisionTreeClassifier.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.498,0.3393867614159758,0.4989819959279837,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.498,0.3393867614159758,0.4989819959279837,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,2,feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\IMDB_Dataset\feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.893,0.8929613590506174,0.8929655718622874,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.897,0.8969768197844515,0.8970335881343525,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.928,0.9279166716724534,0.9279357117428471,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,,,,,"load_model: Error(s) in loading state_dict for LogisticRegression:
	size mismatch for _weights: copying a param with shape torch.Size([3, 100]) from checkpoint, the shape in current model is torch.Size([2, 100]).
	size mismatch for _bias: copying a param with shape torch.Size([3]) from checkpoint, the shape in current model is torch.Size([2]).",D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,ml_3_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.501,0.3373094764744864,0.5000080000320001,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\ml_3_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.501,0.3508005708791774,0.5019640078560315,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
IMDB_Dataset,IMDB_Dataset,3,feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.501,0.33377748167888077,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\IMDB_Dataset\feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.984,0.9839976956681762,0.984,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.973,0.9729831144465291,0.973,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.951,0.9508820678448956,0.9510000000000001,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,ml_2_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\ml_2_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML3_DecisionTreeClassifier.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML3_DecisionTreeClassifier.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.5,0.3351028462917356,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\feature_encoder_2_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.5,0.3351028462917356,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\feature_encoder_2_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\feature_encoder_2_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\feature_encoder_2_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,2,feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\2_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\MedicalSentimentAnalysis\feature_encoder_2_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.962,0.961945048650251,0.962,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\transformers_3_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.963,0.9629546194087757,0.9630000000000001,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\transformers_3_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.941,0.9408076841658548,0.9410000000000001,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\3_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\transformers_3_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,,,,,"load_model: Error(s) in loading state_dict for LogisticRegression:
	size mismatch for _weights: copying a param with shape torch.Size([3, 100]) from checkpoint, the shape in current model is torch.Size([2, 100]).
	size mismatch for _bias: copying a param with shape torch.Size([3]) from checkpoint, the shape in current model is torch.Size([2]).",D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\ml_3_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,ml_3_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\3_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\ml_3_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_CNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_CNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\feature_encoder_3_labels_FeatEnc_CNN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt,config_scan,0.487,0.3325865588397154,0.487,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_FFN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_FFN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\feature_encoder_3_labels_FeatEnc_FFN__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_GRU.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_GRU.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\feature_encoder_3_labels_FeatEnc_GRU__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_LSTM.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_LSTM.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\feature_encoder_3_labels_FeatEnc_LSTM__all_data_ckpt\metrics.json
MedicalSentimentAnalysis,MedicalSentimentAnalysis,3,feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt,config_scan,0.5,0.3333333333333333,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\feature_encoder\3_labels\FeatEnc_RNN.json,D:\CAPSTONE\new\TEMP\checkpoints\3-labels\all-data\FeatEnc_RNN.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\3label\MedicalSentimentAnalysis\feature_encoder_3_labels_FeatEnc_RNN__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt,config_scan,0.871,0.8702702702702703,0.8733030225409837,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B3_E_DL1_DistilBERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B3_E_DL1_DistilBERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\transformers_2_labels_B3_E_DL1_DistilBERT_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt,config_scan,0.889,0.8887542581562672,0.8906410092213115,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B4_E_DL3_BERT_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B4_E_DL3_BERT_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\transformers_2_labels_B4_E_DL3_BERT_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt,config_scan,0.834,0.831735837428437,0.8372662653688525,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\transformers\2_labels\B5_E_DL2_RoBERTa_mlp768_1024.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\B5_E_DL2_RoBERTa_mlp768_1024.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\transformers_2_labels_B5_E_DL2_RoBERTa_mlp768_1024__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML1_LogisticRegression.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML1_LogisticRegression.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\ml_2_labels_E_ML1_LogisticRegression__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,ml_2_labels_E_ML2_LinearSVC__all_data_ckpt,config_scan,0.488,0.3279569892473118,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML2_LinearSVC.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML2_LinearSVC.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\ml_2_labels_E_ML2_LinearSVC__all_data_ckpt\metrics.json
PatientStatements,PatientStatements,2,ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt,config_scan,0.512,0.3386243386243386,0.5,,,D:\CAPSTONE\new\TEMP\Code\thesis\config\ml\2_labels\E_ML3_DecisionTreeClassifier.json,D:\CAPSTONE\new\TEMP\checkpoints\2-labels\all-data\E_ML3_DecisionTreeClassifier.safetensors,D:\CAPSTONE\new\TEMP\output\metrics\2label\PatientStatements\ml_2_labels_E_ML3_DecisionTreeClassifier__all_data_ckpt\metrics.json
